frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
0.000055000,0.000055000,1696474357.802795000,,342.653546000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41259,0x0011,54,54,3057,339,,0.000055000,0,513,0x5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002252000,0.002252000,1696474357.805047000,,342.655798000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41259,1883,0x0010,54,54,3058,339,0.002960000,0.002252000,0,502,0x59a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474357.805047000,,342.655798000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41259,1883,0x0011,54,54,3059,339,0.002960000,0.000000000,0,502,0x599e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000036000,0.000036000,1696474357.805083000,,342.655834000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41259,0x0010,54,54,3060,339,0.002960000,0.000036000,0,513,0x5993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.002447000,1.002447000,1696474358.807530000,,343.658281000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33319,1883,0x0002,74,74,3061,340,,0.000000000,0,64240,0xe86c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000084000,0.000084000,1696474358.807614000,,343.658365000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33319,0x0012,66,66,3062,340,,0.000084000,0,65535,0x787a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002674000,0.002674000,1696474358.810288000,,343.661039000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33319,1883,0x0010,54,54,3063,340,0.002758000,0.002674000,0,502,0xb757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474358.810288000,,343.661039000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33319,1883,0x0018,92,92,3064,340,0.002758000,0.000000000,38,502,0x1932,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,19920706,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000403000,0.000403000,1696474358.810691000,,343.661442000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33319,0x0018,59,59,3065,340,0.002758000,0.000403000,5,513,0x968f,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000055000,0.000055000,1696474358.810746000,,343.661497000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33319,0x0011,54,54,3066,340,,0.000055000,0,513,0xb720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002417000,0.002417000,1696474358.813163000,,343.663914000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33319,1883,0x0010,54,54,3067,340,0.002758000,0.002417000,0,502,0xb72c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000106000,0.000106000,1696474358.813269000,,343.664020000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33319,1883,0x0011,54,54,3068,340,0.002758000,0.000106000,0,502,0xb72a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000035000,0.000035000,1696474358.813304000,,343.664055000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33319,0x0010,54,54,3069,340,0.002758000,0.000035000,0,513,0xb71f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003257000,1.003257000,1696474359.816561000,,344.667312000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59187,1883,0x0002,74,74,3070,341,,0.000000000,0,64240,0xcc62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000083000,0.000083000,1696474359.816644000,,344.667395000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59187,0x0012,66,66,3071,341,,0.000083000,0,65535,0x1de9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002262000,0.002262000,1696474359.818906000,,344.669657000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59187,1883,0x0010,54,54,3072,341,0.002345000,0.002262000,0,502,0x5cc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474359.818906000,,344.669657000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59187,1883,0x0018,89,89,3073,341,0.002345000,0.000000000,35,502,0x3ba8,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,33,,,1,pento,5,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000392000,0.000392000,1696474359.819298000,,344.670049000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59187,0x0018,59,59,3074,341,0.002345000,0.000392000,5,513,0x3c01,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000058000,0.000058000,1696474359.819356000,,344.670107000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59187,0x0011,54,54,3075,341,,0.000058000,0,513,0x5c92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002348000,0.002348000,1696474359.821704000,,344.672455000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59187,1883,0x0010,54,54,3076,341,0.002345000,0.002348000,0,502,0x5c9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474359.821704000,,344.672455000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,59187,1883,0x0011,54,54,3077,341,0.002345000,0.000000000,0,502,0x5c9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000041000,0.000041000,1696474359.821745000,,344.672496000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,59187,0x0010,54,54,3078,341,0.002345000,0.000041000,0,513,0x5c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003299000,1.003299000,1696474360.825044000,,345.675795000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53409,1883,0x0002,74,74,3079,342,,0.000000000,0,64240,0x2b21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000350000,0.000350000,1696474360.825394000,,345.676145000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53409,0x0012,66,66,3080,342,,0.000350000,0,65535,0xc275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002526000,0.002526000,1696474360.827920000,,345.678671000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53409,1883,0x0010,54,54,3081,342,0.002876000,0.002526000,0,502,0x0153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474360.827920000,,345.678671000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53409,1883,0x0018,95,95,3082,342,0.002876000,0.000000000,41,502,0xa4f8,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,39,,,1,NetSurvibox,11,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000645000,0.000645000,1696474360.828565000,,345.679316000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53409,0x0018,59,59,3083,342,0.002876000,0.000645000,5,513,0xe087,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000078000,0.000078000,1696474360.828643000,,345.679394000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53409,0x0011,54,54,3084,342,,0.000078000,0,513,0x0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002247000,0.002247000,1696474360.830890000,,345.681641000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53409,1883,0x0010,54,54,3085,342,0.002876000,0.002247000,0,502,0x0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474360.830890000,,345.681641000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53409,1883,0x0011,54,54,3086,342,0.002876000,0.000000000,0,502,0x0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000039000,0.000039000,1696474360.830929000,,345.681680000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53409,0x0010,54,54,3087,342,0.002876000,0.000039000,0,513,0x0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003510000,1.003510000,1696474361.834439000,,346.685190000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40091,1883,0x0002,74,74,3088,343,,0.000000000,0,64240,0xa29e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000111000,0.000111000,1696474361.834550000,,346.685301000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40091,0x0012,66,66,3089,343,,0.000111000,0,65535,0xb975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002449000,0.002449000,1696474361.836999000,,346.687750000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40091,1883,0x0010,54,54,3090,343,0.002560000,0.002449000,0,502,0xf852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000148000,0.000148000,1696474361.837147000,,346.687898000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40091,1883,0x0018,92,92,3091,343,0.002560000,0.000148000,38,502,0xe9a1,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,D_SYSTPW,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000519000,0.000519000,1696474361.837666000,,346.688417000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40091,0x0018,59,59,3092,343,0.002560000,0.000519000,5,513,0xd78a,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000083000,0.000083000,1696474361.837749000,,346.688500000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40091,0x0011,54,54,3093,343,,0.000083000,0,513,0xf81b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002261000,0.002261000,1696474361.840010000,,346.690761000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40091,1883,0x0010,54,54,3094,343,0.002560000,0.002261000,0,502,0xf827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474361.840010000,,346.690761000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40091,1883,0x0011,54,54,3095,343,0.002560000,0.000000000,0,502,0xf825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000056000,0.000056000,1696474361.840066000,,346.690817000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40091,0x0010,54,54,3096,343,0.002560000,0.000056000,0,513,0xf81a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003549000,1.003549000,1696474362.843615000,,347.694366000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41603,1883,0x0002,74,74,3097,344,,0.000000000,0,64240,0x0d01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000098000,0.000098000,1696474362.843713000,,347.694464000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41603,0x0012,66,66,3098,344,,0.000098000,0,65535,0xddd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002256000,0.002256000,1696474362.845969000,,347.696720000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41603,1883,0x0010,54,54,3099,344,0.002354000,0.002256000,0,502,0x1cb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474362.845969000,,347.696720000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41603,1883,0x0018,88,88,3100,344,0.002354000,0.000000000,34,502,0xdf04,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,32,,,1,3477,4,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000526000,0.000526000,1696474362.846495000,,347.697246000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41603,0x0018,59,59,3101,344,0.002354000,0.000526000,5,513,0xfbec,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000071000,0.000071000,1696474362.846566000,,347.697317000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41603,0x0011,54,54,3102,344,,0.000071000,0,513,0x1c7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002374000,0.002374000,1696474362.848940000,,347.699691000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41603,1883,0x0010,54,54,3103,344,0.002354000,0.002374000,0,502,0x1c8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474362.848940000,,347.699691000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41603,1883,0x0011,54,54,3104,344,0.002354000,0.000000000,0,502,0x1c88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000043000,0.000043000,1696474362.848983000,,347.699734000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41603,0x0010,54,54,3105,344,0.002354000,0.000043000,0,513,0x1c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.002443000,1.002443000,1696474363.851426000,,348.702177000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57031,1883,0x0002,74,74,3106,345,,0.000000000,0,64240,0x38f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000102000,0.000102000,1696474363.851528000,,348.702279000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57031,0x0012,66,66,3107,345,,0.000102000,0,65535,0x3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002555000,0.002555000,1696474363.854083000,,348.704834000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57031,1883,0x0010,54,54,3108,345,0.002657000,0.002555000,0,502,0x70f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474363.854083000,,348.704834000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57031,1883,0x0018,97,97,3109,345,0.002657000,0.000000000,43,502,0xf1fc,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,41,,,1,$chwarzepumpe,13,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000413000,0.000413000,1696474363.854496000,,348.705247000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57031,0x0018,59,59,3110,345,0.002657000,0.000413000,5,513,0x5024,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000057000,0.000057000,1696474363.854553000,,348.705304000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57031,0x0011,54,54,3111,345,,0.000057000,0,513,0x70b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.003985000,0.003985000,1696474363.858538000,,348.709289000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57031,1883,0x0010,54,54,3112,345,0.002657000,0.003985000,0,502,0x70c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474363.858538000,,348.709289000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57031,1883,0x0011,54,54,3113,345,0.002657000,0.000000000,0,502,0x70bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000040000,0.000040000,1696474363.858578000,,348.709329000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57031,0x0010,54,54,3114,345,0.002657000,0.000040000,0,513,0x70b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003548000,1.003548000,1696474364.862126000,,349.712877000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52209,1883,0x0002,74,74,3115,346,,0.000000000,0,64240,0x69d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000094000,0.000094000,1696474364.862220000,,349.712971000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52209,0x0012,66,66,3116,346,,0.000094000,0,65535,0x7ec2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002570000,0.002570000,1696474364.864790000,,349.715541000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52209,1883,0x0010,54,54,3117,346,0.002664000,0.002570000,0,502,0xbd9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474364.864790000,,349.715541000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52209,1883,0x0018,91,91,3118,346,0.002664000,0.000000000,37,502,0x3d19,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,35,,,1,asecret,7,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000384000,0.000384000,1696474364.865174000,,349.715925000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52209,0x0018,59,59,3119,346,0.002664000,0.000384000,5,513,0x9cd8,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000054000,0.000054000,1696474364.865228000,,349.715979000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52209,0x0011,54,54,3120,346,,0.000054000,0,513,0xbd69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002407000,0.002407000,1696474364.867635000,,349.718386000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52209,1883,0x0010,54,54,3121,346,0.002664000,0.002407000,0,502,0xbd75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474364.867635000,,349.718386000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52209,1883,0x0011,54,54,3122,346,0.002664000,0.000000000,0,502,0xbd73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000042000,0.000042000,1696474364.867677000,,349.718428000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52209,0x0010,54,54,3123,346,0.002664000,0.000042000,0,513,0xbd68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003525000,1.003525000,1696474365.871202000,,350.721953000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57885,1883,0x0002,74,74,3124,347,,0.000000000,0,64240,0x6879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000097000,0.000097000,1696474365.871299000,,350.722050000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57885,0x0012,66,66,3125,347,,0.000097000,0,65535,0x3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002419000,0.002419000,1696474365.873718000,,350.724469000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57885,1883,0x0010,54,54,3126,347,0.002516000,0.002419000,0,502,0x7745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474365.873718000,,350.724469000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57885,1883,0x0018,89,89,3127,347,0.002516000,0.000000000,35,502,0x0f9f,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,33,,,1,10023,5,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000406000,0.000406000,1696474365.874124000,,350.724875000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57885,0x0018,59,59,3128,347,0.002516000,0.000406000,5,513,0x5680,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000059000,0.000059000,1696474365.874183000,,350.724934000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57885,0x0011,54,54,3129,347,,0.000059000,0,513,0x7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002237000,0.002237000,1696474365.876420000,,350.727171000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57885,1883,0x0010,54,54,3130,347,0.002516000,0.002237000,0,502,0x771d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474365.876420000,,350.727171000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,57885,1883,0x0011,54,54,3131,347,0.002516000,0.000000000,0,502,0x771b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000041000,0.000041000,1696474365.876461000,,350.727212000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,57885,0x0010,54,54,3132,347,0.002516000,0.000041000,0,513,0x7710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003250000,1.003250000,1696474366.879711000,,351.730462000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,49549,1883,0x0002,74,74,3133,348,,0.000000000,0,64240,0x294f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000090000,0.000090000,1696474366.879801000,,351.730552000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,49549,0x0012,66,66,3134,348,,0.000090000,0,65535,0x1a3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002416000,0.002416000,1696474366.882217000,,351.732968000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,49549,1883,0x0010,54,54,3135,348,0.002506000,0.002416000,0,502,0x5919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474366.882217000,,351.732968000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,49549,1883,0x0018,92,92,3136,348,0.002506000,0.000000000,38,502,0x4a89,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,help1954,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000525000,0.000525000,1696474366.882742000,,351.733493000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,49549,0x0018,59,59,3137,348,0.002506000,0.000525000,5,513,0x3851,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000059000,0.000059000,1696474366.882801000,,351.733552000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,49549,0x0011,54,54,3138,348,,0.000059000,0,513,0x58e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002373000,0.002373000,1696474366.885174000,,351.735925000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,49549,1883,0x0010,54,54,3139,348,0.002506000,0.002373000,0,502,0x58ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
